Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,4.050000,4.090000,3.890000,3.940000,3.740387,1907400
2022-08-02,3.790000,3.910000,3.790000,3.860000,3.733150,706300
2022-08-03,3.900000,3.910000,3.810000,3.860000,3.733150,1007800
2022-08-04,3.870000,3.900000,3.840000,3.870000,3.742822,2171800
2022-08-05,3.890000,3.920000,3.860000,3.890000,3.762165,1296500
2022-08-08,3.920000,4.000000,3.910000,3.950000,3.820193,2634800
2022-08-09,3.980000,3.980000,3.890000,3.920000,3.791179,2380400
2022-08-10,3.960000,4.000000,3.900000,3.940000,3.810521,2300600
2022-08-11,3.960000,3.970000,3.900000,3.960000,3.829864,3224000
2022-08-12,3.970000,4.050000,3.960000,4.050000,3.916907,1463500
2022-08-15,4.060000,4.100000,3.950000,3.970000,3.839536,3461400
2022-08-16,4.000000,4.070000,3.950000,4.050000,3.916907,1514000
2022-08-17,4.050000,4.190000,4.030000,4.120000,3.984606,1997600
2022-08-18,4.160000,4.170000,4.100000,4.130000,3.994277,924900
2022-08-19,4.130000,4.180000,4.110000,4.130000,3.994277,1155800
2022-08-22,4.130000,4.160000,4.030000,4.070000,3.936249,1346400
2022-08-23,4.070000,4.160000,4.010000,4.120000,3.984606,803400
2022-08-24,4.140000,4.140000,4.030000,4.090000,3.955592,1896600
2022-08-25,4.140000,4.150000,4.000000,4.000000,3.868550,1991700
2022-08-26,4.060000,4.060000,3.920000,3.930000,3.800850,3789700
2022-08-29,3.950000,3.990000,3.900000,3.930000,3.800850,3264600
2022-08-30,3.950000,3.960000,3.820000,3.850000,3.723479,3767400
2022-08-31,3.890000,3.930000,3.780000,3.780000,3.655779,4393100
2022-09-01,3.790000,3.820000,3.710000,3.730000,3.607423,5684300
2022-09-02,3.770000,3.820000,3.680000,3.700000,3.578408,4294600
2022-09-05,3.750000,3.800000,3.700000,3.790000,3.665451,2966600
2022-09-06,3.790000,3.800000,3.700000,3.740000,3.617094,4493300
2022-09-08,3.800000,3.800000,3.660000,3.680000,3.559066,5445100
2022-09-09,3.720000,3.750000,3.660000,3.740000,3.617094,3176100
2022-09-12,3.770000,3.810000,3.760000,3.800000,3.675122,2381100
2022-09-13,3.820000,3.850000,3.740000,3.750000,3.626765,2108000
2022-09-14,3.770000,3.820000,3.730000,3.800000,3.675122,1584400
2022-09-15,3.800000,3.800000,3.760000,3.770000,3.646108,1463200
2022-09-16,3.760000,3.790000,3.660000,3.690000,3.568737,4432400
2022-09-19,3.690000,3.700000,3.620000,3.670000,3.549394,5250100
2022-09-20,3.700000,3.720000,3.620000,3.720000,3.597751,3261700
2022-09-21,3.720000,3.760000,3.630000,3.640000,3.520380,3725300
2022-09-22,3.680000,3.720000,3.630000,3.720000,3.597751,2491500
2022-09-23,3.710000,3.720000,3.550000,3.620000,3.501037,10790700
2022-09-26,3.640000,3.680000,3.580000,3.610000,3.491366,2799800
2022-09-27,3.620000,3.640000,3.600000,3.620000,3.501037,4010700
2022-09-28,3.620000,3.670000,3.610000,3.630000,3.510709,1728000
2022-09-29,3.630000,3.640000,3.550000,3.570000,3.452680,4385400
2022-09-30,3.580000,3.650000,3.530000,3.640000,3.520380,2753900
2022-10-03,3.660000,3.740000,3.630000,3.740000,3.617094,2463100
2022-10-04,3.760000,3.830000,3.700000,3.720000,3.597751,3189400
2022-10-05,3.720000,3.800000,3.710000,3.760000,3.636437,1675400
2022-10-06,3.790000,3.830000,3.730000,3.750000,3.626765,2237000
2022-10-07,3.760000,3.790000,3.730000,3.750000,3.626765,2954800
2022-10-10,3.760000,3.860000,3.760000,3.860000,3.733150,1765700
2022-10-11,3.860000,3.890000,3.820000,3.850000,3.723479,1271000
2022-10-13,3.850000,3.970000,3.820000,3.940000,3.810521,1689800
2022-10-14,3.970000,4.010000,3.910000,3.930000,3.800850,1819200
2022-10-17,3.950000,4.070000,3.940000,4.070000,3.936249,2232200
2022-10-18,4.060000,4.140000,4.050000,4.090000,3.955592,1538100
2022-10-19,4.090000,4.140000,4.050000,4.090000,3.955592,1032500
2022-10-20,4.090000,4.130000,4.010000,4.090000,3.955592,1187200
2022-10-21,4.090000,4.130000,4.040000,4.120000,3.984606,1174600
2022-10-24,4.110000,4.240000,4.110000,4.190000,4.052306,1687300
2022-10-25,4.190000,4.260000,4.180000,4.190000,4.052306,1381100
2022-10-26,4.190000,4.250000,4.130000,4.210000,4.071649,1321000
2022-10-27,4.280000,4.320000,4.130000,4.210000,4.071649,3697400
2022-10-28,4.200000,4.390000,4.180000,4.360000,4.216719,2726000
2022-10-31,4.300000,4.380000,4.200000,4.330000,4.187705,2234400
2022-11-01,4.260000,4.350000,4.210000,4.240000,4.188928,1908800
2022-11-03,4.240000,4.400000,4.200000,4.370000,4.370000,2492500
2022-11-04,4.380000,4.530000,4.380000,4.420000,4.420000,2127400
2022-11-07,4.420000,4.490000,4.350000,4.420000,4.420000,1983600
2022-11-08,4.420000,4.590000,4.420000,4.550000,4.550000,1694300
2022-11-09,4.550000,4.600000,4.450000,4.490000,4.490000,2202200
2022-11-10,4.490000,4.600000,4.450000,4.490000,4.490000,2941700
2022-11-11,4.490000,4.770000,4.460000,4.720000,4.720000,2440100
2022-11-14,4.720000,4.790000,4.650000,4.700000,4.700000,1583000
2022-11-16,4.700000,4.740000,4.600000,4.600000,4.600000,1805300
2022-11-17,4.600000,4.670000,4.440000,4.480000,4.480000,3351800
2022-11-18,4.480000,4.550000,4.410000,4.420000,4.420000,2059900
2022-11-21,4.420000,4.480000,4.270000,4.280000,4.280000,2373500
2022-11-22,4.280000,4.370000,4.270000,4.320000,4.320000,1338500
2022-11-23,4.290000,4.330000,4.230000,4.260000,4.260000,1214900
2022-11-24,4.280000,4.300000,4.210000,4.260000,4.260000,916700
2022-11-25,4.260000,4.300000,4.140000,4.150000,4.150000,1688200
2022-11-28,4.160000,4.190000,4.100000,4.130000,4.130000,1765700
2022-11-29,4.130000,4.210000,4.010000,4.010000,4.010000,3120000
